# N2O including LULUCF in Gg CO2 equivalent
# :1990:1995:2000:2005:2010:2011:2012
Australia:20309:21864:26733:27132:26416:26219:27489
Austria:6218:6626:6310:5467:5202:5307:5247
Belarus:20145:13564:14435:14377:15909:16657:16416
Belgium:10913:11749:11078:9228:8423:7201:7098
Bulgaria:13150:7206:5776:5661:5163:5131:5366
Canada:51365:66134:49837:54096:53756:52588:53871
Croatia:3999:3189:3423:3551:3440:3556:3321
Cyprus:553:628:655:649:630:630:635
Czech Republic:13504:9388:8784:8541:7719:7872:7739
Denmark:9838:8807:8106:6402:6082:6149:6005
Estonia:2246:1060:914:872:974:979:1016
European Union (15):402285:383191:344331:312876:272101:269129:263824
European Union (28):533400:473531:429612:401615:349747:347686:340596
Finland:8650:8048:7782:8012:6765:6595:6510
France:93000:92283:80705:70499:62860:63501:60177
Germany:85724:79607:61662:61208:55035:57338:56307
Greece:10229:9074:8655:8068:7514:7210:6814
Hungary:12913:7537:8511:8729:6579:6865:6800
Iceland:589:547:567:525:532:527:538
Ireland:9140:9595:9530:8181:7907:7361:7493
Italy:37808:38648:39752:37797:27155:26916:27788
Japan:29800:31065:27521:22973:20777:20500:20236
Latvia:3973:1741:1625:1834:1974:1958:2037
Liechtenstein:13:13:12:12:12:13:12
Lithuania:7234:3432:4679:5923:4059:4393:4191
Luxembourg:481:484:488:487:484:485:469
Malta:52:89:71:67:57:57:58
Monaco:1.80:2.79:3.46:3.19:2.77:2.75:2.95
Netherlands:20005:19925:17465:15528:9428:9367:9150
New Zealand:8259:9142:9806:11080:10408:10664:10907
Norway:5057:4664:4758:4968:3239:3248:3245
Poland:42115:34325:32670:32848:30255:30571:30135
Portugal:5939:5915:6189:5415:4905:4595:4588
Romania:24521:16628:13497:15295:12471:12739:11646
Russian Federation:244787:163579:133210:130477:133951:137550:136452
Slovakia:6404:4192:3597:3778:3416:3022:2956
Slovenia:1280:1339:1440:1205:1123:1121:1121
Spain:26667:25419:31331:27153:26160:24753:24206
Sweden:8190:7776:7330:6838:6795:6377:6290
Switzerland:3489:3312:3128:2996:3098:3032:3025
Turkey:12217:16823:17143:14670:14150:13728:14787
Ukraine:58738:38737:26147:25775:28779:31883:31382
United Kingdom:69924:59671:48391:43007:37789:36383:36080
United States:398603:447111:395082:415785:409322:417200:410076
