# CO2 including LULUCF in Gg
# :1990:1995:2000:2005:2010:2011:2012
Australia:399908:316644:365792:399802:422392:334807:407127
Austria:52120:52420:50743:71749:68449:66458:63870
Belarus:75207:26327:22387:30438:28095:26126:31969
Belgium:118141:123638:124511:123096:112069:102933:99172
Bulgaria:66604:45355:36860:41399:39313:44661:39993
Canada:382119:655576:512865:620246:612826:616538:575009
Croatia:16152:7365:12222:14861:13250:13883:12618
Cyprus:4485:5625:6883:7775:7755:7474:7038
Czech Republic:161139:121868:118745:119606:111816:107991:103979
Denmark:59466:65718:58498:57102:50085:42721:39948
Estonia:27879:7481:16952:11429:13218:15537:15121
European Union (15):3223871:3130970:3184997:3302075:2954612:2814498:2791954
European Union (28):4167603:3866335:3821423:3946877:3585152:3444809:3401452
Finland:41674:43825:36326:26619:38013:30903:23499
France:367626:363087:385762:381599:350851:321600:321039
Germany:1017136:906118:867139:870439:824231:805862:817718
Greece:80838:83522:100411:110209:93892:91304:87571
Hungary:70462:55762:57395:54852:47667:46138:41589
Iceland:3265:3352:3712:3676:4136:3991:3942
Ireland:30074:33807:43798:45352:37344:33998:34788
Italy:429213:420729:444257:458089:393426:393585:366803
Japan:1074239:1144218:1165774:1192774:1118699:1165033:1200539
Latvia:-1012:-9812:-7453:-5920:-2915:-4339:-5124
Liechtenstein:191:196:214:226:187:173:182
Lithuania:31442:11497:2385:9107:3171:3411:6058
Luxembourg:12277:8951:8372:11706:10819:10699:10428
Malta:1862:2206:2338:2697:2633:2661:2799
Monaco:105:112:113:99:82:79:83
Netherlands:162229:173537:172232:178116:184567:171370:168701
New Zealand:-12399:-4778:-1111:6216:1603:3594:7574
Norway:24733:24434:17927:18112:18745:16939:17400
Poland:346780:344155:285609:270738:297696:289326:286189
Portugal:44591:48654:58910:66934:39916:37196:39486
Romania:153848:99238:67165:73725:55289:62546:63290
Russian Federation:2637329:1417560:1036232:987839:998412:1037882:1078146
Slovakia:52721:34716:31236:37250:31810:30994:27223
Slovenia:13291:13518:9846:11400:11704:11764:11300
Spain:203995:238645:276475:332823:246492:246956:242786
Sweden:18361:21008:11554:22197:17019:12786:10195
Switzerland:42677:40519:43949:44337:44976:39934:42109
Turkey:97490:126516:175550:210062:269000:284908:297683
Ukraine:653328:313847:244024:283820:254100:300031:277118
United Kingdom:592515:554292:553683:554592:497008:455834:475712
United States:4277615:4620577:5279846:5081513:4754320:4611853:4403909
